url地址	漏洞类型	漏洞名称	危险等级	内容
http://61.183.87.183/Static/Admin/js/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/
http://61.183.87.183/Uploads/CKUpload/flash/	BackupFile	文件备份	Medium	flash.old
http://61.183.87.183/home/upload/xmfc/	DirectoryList	目录浏览	Low	http://61.183.87.183/home/upload/xmfc/
http://61.183.87.183/ThinkPHP/Common/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Common/
http://61.183.87.183/ThinkPHP/Conf/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Conf/
http://61.183.87.183/ThinkPHP/Lang/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Lang/
http://61.183.87.183/ThinkPHP/Library/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Library/
http://61.183.87.183/ThinkPHP/Mode/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Mode/
http://61.183.87.183/ThinkPHP/Runtime/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Runtime/
http://61.183.87.183/ThinkPHP/ThinkPHP.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/ThinkPHP
http://61.183.87.183/ThinkPHP/Tpl/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Tpl/
http://61.183.87.183/home/	BackupFile	文件备份	Medium	home.save
http://61.183.87.183/Uploads/pic/2017-07-06/	DirectoryList	目录浏览	Low	http://61.183.87.183/Uploads/pic/2017-07-06/
http://61.183.87.183/home/index/	CompressFile	压缩文件	Medium	index.gzip
http://61.183.87.183/Uploads/CKUpload/_thumbs/Images/	DirectoryList	目录浏览	Low	http://61.183.87.183/Uploads/CKUpload/_thumbs/Images/
http://61.183.87.183/Runtime/	DirectoryList	目录浏览	Low	http://61.183.87.183/Runtime/
http://61.183.87.183/Application/	DirectoryList	目录浏览	Low	http://61.183.87.183/Application/
http://61.183.87.183/icons/small/	DirectoryList	目录浏览	Low	http://61.183.87.183/icons/small/
http://61.183.87.183/Static/Admin/images/admin_img/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/images/admin_img/
http://61.183.87.183/Static/Admin/js/admin_common.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/admin_common
http://61.183.87.183/Static/Admin/js/bootstrap.min.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/bootstrap.min
http://61.183.87.183/Static/Admin/js/calendar/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/calendar/
http://61.183.87.183/Static/Admin/js/ckeditor/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/
http://61.183.87.183/Static/Admin/js/ckfinder/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/
http://61.183.87.183/Static/Admin/images/admin_img/	SvnInfoDisclosure	SVN/CVS管理工具文件信息泄露	Low	CVS/Repository
http://61.183.87.183/Static/Admin/js/colorpicker.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/colorpicker
http://61.183.87.183/Static/Admin/js/common.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/common
http://61.183.87.183/Static/Admin/js/dialog.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/dialog
http://61.183.87.183/Static/Admin/js/formvalidator.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/formvalidator
http://61.183.87.183/Static/Admin/js/formvalidatorregex.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/formvalidatorregex
http://61.183.87.183/Static/Admin/js/iframeTools.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/iframeTools
http://61.183.87.183/Static/Admin/js/img/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/img/
http://61.183.87.183/Static/Admin/js/jquery.min.js	JqueryXss	jQuery跨站脚本	Low	jQuery Ver : 1.7.2
http://61.183.87.183/Static/Admin/js/jquery.cookie.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/jquery.cookie
http://61.183.87.183/Static/Admin/js/jquery.min.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/jquery.min
http://61.183.87.183/Static/Home/css/	SensitiveFile	敏感文件	Low	users.ini
http://61.183.87.183/Static/Admin/js/jquery.treetable.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/jquery.treetable
http://61.183.87.183/Static/Admin/js/jquery.treeview.async.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/jquery.treeview.async
http://61.183.87.183/Static/Admin/js/jquery.treeview.js	SvnSensiwordsDisclosure	Subversion关键字泄露	Low	http://61.183.87.183/Static/Admin/js/jquery.treeview.js
http://61.183.87.183/Static/Admin/js/jquery.treeview.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/jquery.treeview
http://61.183.87.183/Static/Admin/js/plugins.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/plugins
http://61.183.87.183/Uploads/category/2019-06-12/	SensitiveFile	敏感文件	Low	server-status
http://61.183.87.183/Static/Admin/js/uploadify/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/uploadify/
http://61.183.87.183/Uploads/	SensitiveFile	敏感文件	Low	access_log
http://61.183.87.183/Static/Admin/css/default.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/default
http://61.183.87.183/Static/Admin/css/dialog.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/dialog
http://61.183.87.183/Static/Admin/css/icons/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/css/icons/
http://61.183.87.183/Static/Admin/css/images/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/css/images/
http://61.183.87.183/Uploads/category/	SensitiveFile	敏感文件	Low	users.db
http://61.183.87.183/Static/Admin/css/jquery.treeTable.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/jquery.treeTable
http://61.183.87.183/Static/Admin/css/layout.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/layout
http://61.183.87.183/Static/Admin/css/login.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/login
http://61.183.87.183/Static/Admin/css/reset.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/reset
http://61.183.87.183/Static/Admin/css/system.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/system
http://61.183.87.183/Static/Admin/css/table_form.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/table_form
http://61.183.87.183/Static/Admin/css/validator.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/validator
http://61.183.87.183/Static/Admin/css/zh-cn-system.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/zh-cn-system
http://61.183.87.183/Static/Admin/css/jquery.treeview.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/css/jquery.treeview
http://61.183.87.183/Static/Admin/js/ckeditor/	TestFile	测试文件	Low	test.php
http://61.183.87.183/Application/	CommonMdbFile	常见数据库文件下载	High	bbsxp.mdb
http://61.183.87.183/Static/Admin/js/img/	TestFile	测试文件	Low	test.cfm
http://61.183.87.183/Static/Admin/js/uploadfive/	BackupFile	文件备份	Medium	uploadfive.copy
http://61.183.87.183/Static/Admin/js/	SensitiveFile	敏感文件	Low	orders.csv
http://61.183.87.183/ThinkPHP/Common/build.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Common/build
http://61.183.87.183/ThinkPHP/Common/functions.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Common/functions
http://61.183.87.183/ThinkPHP/Conf/convention.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Conf/convention
http://61.183.87.183/ThinkPHP/Conf/debug.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Conf/debug
http://61.183.87.183/ThinkPHP/Lang/zh-cn.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Lang/zh-cn
http://61.183.87.183/ThinkPHP/Mode/Api/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Mode/Api/
http://61.183.87.183/ThinkPHP/Mode/Sae/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Mode/Sae/
http://61.183.87.183/ThinkPHP/Mode/common.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/ThinkPHP/Mode/common
http://61.183.87.183/ThinkPHP/Conf/	SensitiveFile	敏感文件	Low	debug.php,error.log,install.txt
http://61.183.87.183/ThinkPHP/Runtime/Cache/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Runtime/Cache/
http://61.183.87.183/ThinkPHP/Runtime/Data/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Runtime/Data/
http://61.183.87.183/ThinkPHP/Runtime/Logs/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Runtime/Logs/
http://61.183.87.183/ThinkPHP/Runtime/Temp/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Runtime/Temp/
http://61.183.87.183/Static/Admin/images/	SensitiveFile	敏感文件	Low	global.asa
http://61.183.87.183/ThinkPHP/Library/Behavior/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Library/Behavior/
http://61.183.87.183/ThinkPHP/Library/My/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Library/My/
http://61.183.87.183/ThinkPHP/Library/Org/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Library/Org/
http://61.183.87.183/ThinkPHP/Library/	SensitiveFile	敏感文件	Low	cgi-bin/printenv.cgi
http://61.183.87.183/ThinkPHP/Library/Vendor/	DirectoryList	目录浏览	Low	http://61.183.87.183/ThinkPHP/Library/Vendor/
http://61.183.87.183/ThinkPHP/Runtime/Cache/	TestFile	测试文件	Low	test.txt
http://61.183.87.183/Application/Admin/	DirectoryList	目录浏览	Low	http://61.183.87.183/Application/Admin/
http://61.183.87.183/ThinkPHP/Library/My/	BackupFile	文件备份	Medium	My.bak
http://61.183.87.183/ThinkPHP/Runtime/Logs/	CompressFile	压缩文件	Medium	Logs.ari
http://61.183.87.183/ThinkPHP/Runtime/Data/	BackupFile	文件备份	Medium	Data.txt
http://61.183.87.183/ThinkPHP/Library/Think/	CompressFile	压缩文件	Medium	Think.001
http://61.183.87.183/Runtime/Cache/	DirectoryList	目录浏览	Low	http://61.183.87.183/Runtime/Cache/
http://61.183.87.183/Runtime/Data/	DirectoryList	目录浏览	Low	http://61.183.87.183/Runtime/Data/
http://61.183.87.183/Runtime/Logs/	DirectoryList	目录浏览	Low	http://61.183.87.183/Runtime/Logs/
http://61.183.87.183/ThinkPHP/Library/My/	CompressFile	压缩文件	Medium	My.001
http://61.183.87.183/Runtime/Temp/	DirectoryList	目录浏览	Low	http://61.183.87.183/Runtime/Temp/
http://61.183.87.183/Uploads/CKUpload/_thumbs/Images/	SensitiveFile	敏感文件	Low	sales.log
http://61.183.87.183/ThinkPHP/Library/Behavior/	TestFile	测试文件	Low	testing.txt
http://61.183.87.183/Runtime/Temp/	TestDirectory	测试目录	Low	ceshi/
http://61.183.87.183/Application/Admin/	CompressFile	压缩文件	Medium	Admin.zip
http://61.183.87.183/Application/Home/	BackupFile	文件备份	Medium	Home.bak,Home.bck
http://61.183.87.183/Static/Admin/js/ckfinder/ckfinder.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckfinder/ckfinder
http://61.183.87.183/ThinkPHP/Library/Org/	TestFile	测试文件	Low	test0
http://61.183.87.183/Static/Admin/js/ckfinder/ckfinder_v1.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckfinder/ckfinder_v1
http://61.183.87.183/Static/Admin/js/ckfinder/config.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckfinder/config
http://61.183.87.183/Static/Admin/js/ckfinder/core/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/core/
http://61.183.87.183/Static/Admin/js/ckfinder/lang/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/lang/
http://61.183.87.183/Application/Home/	TestFile	测试文件	Low	test.chm
http://61.183.87.183/Static/Admin/js/ckfinder/plugins/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/plugins/
http://61.183.87.183/Static/Admin/js/ckfinder/skins/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/skins/
http://61.183.87.183/Runtime/Logs/	CompressFile	压缩文件	Medium	Logs.tbz2
http://61.183.87.183/Runtime/Temp/	BackupFile	文件备份	Medium	Temp.bac
http://61.183.87.183/Static/Admin/js/ckfinder/userfiles/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckfinder/userfiles/
http://61.183.87.183/Static/Admin/js/calendar/	SensitiveFile	敏感文件	Low	order.txt,orders.log
http://61.183.87.183/Static/Admin/js/ckeditor/adapters/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/adapters/
http://61.183.87.183/Application/Common/	TestFile	测试文件	Low	test.chm
http://61.183.87.183/Runtime/Cache/	TestFile	测试文件	Low	test.html
http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor
http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_basic.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_basic
http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_basic_source.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_basic_source
http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_source.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_source
http://61.183.87.183/Static/Admin/js/ckeditor/adapters/	TestDirectory	测试目录	Low	test/
http://61.183.87.183/Static/Admin/js/ckeditor/config.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/config
http://61.183.87.183/Static/Admin/js/ckeditor/contents.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/contents
http://61.183.87.183/Static/Admin/js/ckeditor/images/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/images/
http://61.183.87.183/Static/Admin/js/ckeditor/lang/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/lang/
http://61.183.87.183/Application/	SensitiveFile	敏感文件	Low	1.aspx,php.ini
http://61.183.87.183/Runtime/Temp/	TestFile	测试文件	Low	test,testing.cfm
http://61.183.87.183/Static/Admin/js/ckeditor/plugins/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/plugins/
http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_php4.php	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/ckeditor/ckeditor_php4
http://61.183.87.183/Static/Admin/js/ckeditor/skins/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/skins/
http://61.183.87.183/Static/Admin/js/ckeditor/themes/	DirectoryList	目录浏览	Low	http://61.183.87.183/Static/Admin/js/ckeditor/themes/
http://61.183.87.183/Static/Admin/css/images/	SensitiveFile	敏感文件	Low	jsp.jsp,systeminfo.jsp
http://61.183.87.183/Static/Admin/js/img/	SensitiveFile	敏感文件	Low	jsp.jsp
http://61.183.87.183/Static/Admin/js/calendar/border-radius.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/calendar/border-radius
http://61.183.87.183/Static/Admin/js/calendar/calendar-blue.css	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/calendar/calendar-blue
http://61.183.87.183/Static/Admin/js/calendar/calendar.js	ModnegotiationFilenameBruteforcing	Apache mod_negotiation模块文件名暴力破解	Medium	http://61.183.87.183/Static/Admin/js/calendar/calendar
